0,1,2,3
3.7505712887328513,6.403046199226442,9.50016579405167,1.0
0.9475988817620429,3.9464258869483526,0.04944924811720708,0.0
9.558068694855606,8.206093713145775,3.4498299608621883,1.0
1.622260202888307,2.9006972569214473,0.4500817232778065,0.0
7.36533216240548,8.392114852107733,7.093616146129875,1.0
1.5491149957356642,6.325614810535052,1.0914341743160438,2.0
4.961713392730575,3.7723849355546824,9.790600142160379,2.0
2.3287482769115497,4.9196598271086245,3.6233728042947666,0.0
7.251420816080627,4.561815552882252,0.6071202347575722,1.0
0.8191515363818913,2.656252217454025,2.452065536728324,0.0
6.745741848435619,1.6714325651735495,4.781386214809383,1.0
2.1283699822379076,3.9507987654494094,2.040245191077487,0.0
3.4410545763730873,6.828518739502153,8.783324340252415,1.0
2.6166725261993085,1.6329569771450014,8.13831845767533,0.0
7.1793287099417045,4.271255627682472,1.8572594334214898,1.0
1.4227652037434069,3.614655007159974,9.581740162378464,0.0
6.216920980786503,3.3715603949394133,5.925852732899646,1.0
2.170628820644176,0.45934809594883275,0.6010235383356011,2.0
1.1464098722144134,8.698879378389138,8.563921009428396,2.0
4.909145635847869,2.760930363336408,3.1416250319755843,2.0
4.054656618008165,7.761158305138215,5.733415510690934,2.0
2.5696601178814826,4.069509677796833,5.5626784412782495,0.0
6.996526652701656,6.040406722628116,7.410211424787301,1.0
2.970391003425168,0.7486778858689158,5.262626973284449,0.0
6.454713243677007,3.013025375155718,7.981835352338049,1.0
3.083479563679271,1.519849292431804,1.5769328486252365,0.0
7.2170526073186245,5.256886919044862,0.03211522525262245,1.0
5.974538882608819,1.3418297220143471,4.709737377440258,0.0
9.662506431557661,4.166417822437679,3.3984094733218297,1.0
0.48291224742526784,7.3397318027266625,5.741660990269054,0.0
7.0993869703127,7.2330301584643,6.691973262690509,1.0
2.1728831745893498,0.028164203318438163,8.813159776487002,2.0
8.76829048046908,8.433111814948163,4.282474715785179,1.0
4.772043475477795,1.5163482432751907,2.306797650857818,0.0
5.46652315307549,8.25651020173214,8.472903298107239,2.0
0.43718078978931985,1.3062423810771828,7.105745939141517,0.0
2.986719246217775,8.218639110612495,0.671639325259451,1.0
3.161620654830565,0.5998691042074156,0.874459084601682,2.0
8.601160315531324,1.5553614204422783,2.248867569794198,1.0
0.2554009836681881,5.959367253790214,5.259316347487255,2.0
2.758981426875767,8.221205833831114,1.1139344944407492,1.0
2.6132932812673806,0.9031835581934022,5.151618689330956,0.0
8.358008887340363,2.0694884792078394,7.065469168957157,2.0
3.095779814938485,0.5493498089782478,5.157884529777441,0.0
8.610852734270589,0.2358712994362988,8.310599225535572,1.0
5.472568412091496,2.448051436129366,0.5993562775861705,2.0
5.949481168737343,5.357452936456356,6.038876842635606,1.0
1.5165674191528444,5.289349629806106,7.216342212783038,0.0
4.3404368824028,9.083717289434956,1.2027140104671286,2.0
0.4428187143723872,1.8876149231070094,8.480683170296121,2.0
6.650523644383339,8.73837994913984,0.9755589526886299,2.0
4.17287119052573,1.1204496494674565,5.838014510615701,0.0
5.045182481632441,8.159258347454767,9.594169054801272,1.0
0.2894099130136485,5.75972976902105,7.635168208133793,0.0
7.552213603594967,8.965755773555328,1.3822744668539344,1.0
5.64887806073172,1.790281319369691,8.969288591350487,0.0
4.96934538202929,6.586764859216283,8.722264275636334,1.0
6.312983128332384,1.6097776673109576,0.2443108742209632,0.0
4.981082969931915,7.682827892291149,9.82079589140621,1.0
2.4582822552760963,0.564258786463141,1.1822660702512178,0.0
7.8869517292981755,6.237163153937324,1.5401078122304934,1.0
0.7455943429348344,0.9288378109009043,0.03471202513046667,0.0
9.197475612157879,4.816111851020768,9.067468043884686,1.0
4.177972088263768,0.678260612006989,1.5531927399052758,2.0
5.496806065548453,7.329679888422625,5.4071494109456815,1.0
6.3622936052072365,1.2519142873615663,3.1063685132269248,0.0
9.90750827955605,3.2375961634839934,6.54908271163956,1.0
1.2487494375389718,5.172802320253284,6.828559988199258,0.0
2.6476917281260404,7.697906135479102,1.338750656258979,2.0
1.9813156716258484,0.5785217054860137,1.5214486071904276,0.0
4.737404733318414,7.522748371614517,2.9816937981287306,1.0
3.0154744276950094,1.8681960151219645,3.6538001640775963,0.0
7.540939503411109,3.799846290747204,5.472417968576458,1.0
0.7635831362554935,4.8589744010081946,8.844048441240908,0.0
0.7406683597798569,9.847914440454872,2.2971028405583196,1.0
4.001821304918558,0.3424484251674875,0.021845467325442014,2.0
9.878438198082156,4.090242755634389,0.3313223546151822,1.0
0.0077345983660248585,6.967250861555128,2.6076078185617857,0.0
1.861165699530647,6.769585671124437,0.16913774222640177,1.0
1.9507542784858634,0.4514285699678666,3.7638006709974703,0.0
4.030505917702294,6.265677064079615,4.8669279240383245,1.0
1.7429427757213456,0.6743579111375009,4.843546759867209,0.0
5.941250903337504,4.321846791418404,9.652047093553108,1.0
3.214941725542814,0.4206451187367377,6.48063862092747,0.0
4.8810286906069,8.069363879813354,8.286590460637857,2.0
5.190452988888032,2.0362421550714815,0.39744838554414463,2.0
5.085603106187592,7.623652373163274,8.668865694108693,1.0
3.260496636550785,2.629360126307189,6.902531318684596,0.0
6.159531064167273,7.165077847202312,9.511105771904658,1.0
5.935005609242852,0.21361479078338408,7.855022620676108,0.0
6.606554744915238,3.2152120959371833,5.777272141393324,1.0
0.32407013145766883,3.78466923287065,7.817931337035658,2.0
4.1625847992531035,8.359986258763685,3.1304744196962684,1.0
4.650790629296013,2.505341055921507,6.4666930245172285,2.0
8.465410077261094,0.9003975302825562,6.725217967541961,1.0
2.2697692875429567,1.0247309090777557,6.734716865815158,0.0
8.480782812721287,9.318170912436187,8.649235394770884,1.0
4.79966792391534,2.5255717131986244,7.257696451137324,0.0
2.2666344256761417,7.921935665428176,4.514095753764835,1.0
1.935213373166359,5.86072248166075,5.8357204997252845,0.0
3.423048039280957,9.957242144623919,5.106905695719183,1.0
1.9418230158972805,3.0003863412521103,4.150115645030987,2.0
7.473923171912667,2.9819054922139587,0.5095623139036198,2.0
2.5920749928452933,0.9701567812825596,6.23105329911685,0.0
9.717642366959955,4.9926714139449295,9.792780450849877,1.0
0.22649688874099683,7.32958278046927,8.586511875565177,2.0
6.48675111087125,9.442346956857453,6.839814212398076,2.0
5.057643922217307,1.5173877366958233,1.5670204066338678,2.0
4.038002447289504,8.206260638021734,7.146419934349284,1.0
2.1812033565658173,2.441528168073712,7.71147141895621,0.0
9.00558766641059,7.44223881978244,2.673849012343281,2.0
0.3364553280781213,3.479393248837419,2.925013350529515,0.0
5.66906029686741,2.5452785608509796,2.650460981999727,2.0
0.12435301602256477,3.0485272635110694,4.513539352756445,0.0
5.148652408766509,7.435339076484086,1.9301994155858326,2.0
1.1051055619253225,3.638892732635608,0.5606792246098247,0.0
2.447199154791523,8.169018700002194,8.7228884346452,1.0
0.5121638100315762,5.598981314595716,4.027679949469649,2.0
5.510106895428457,3.0447306787597817,2.721104585331029,1.0
2.4529634729681837,4.163888095363049,0.40920168722046735,0.0
0.8392837124308972,7.573772712085441,9.200274148702343,2.0
2.4977770235393804,1.2690108440382841,9.066218876130165,0.0
6.4494211038347515,3.8818838895514443,2.7050707755391548,2.0
0.3528424912049577,0.8666023828902858,6.728381742320626,2.0
8.936737661036947,1.3046516356942273,8.539579075351604,1.0
